	d_Ninter(um)	t_Ninter(s)
189	151.91919685773965	6.3
190	151.61132796792225	6.333333333333333
191	151.6608517985986	6.366666666666666
192	151.53416097376083	6.4
193	151.88983285408878	6.433333333333334
194	151.92462763053288	6.466666666666667
195	152.39487574362522	6.5
196	151.4045351321581	6.533333333333333
197	151.62810736197687	6.566666666666666
198	151.99597484289148	6.6
199	151.79573994220274	6.633333333333333
200	151.22489756472459	6.666666666666667
201	151.68681521741695	6.7
202	150.70994521103998	6.733333333333333
203	151.11733342764325	6.766666666666667
204	151.08568965287753	6.8
205	150.9364460531002	6.833333333333333
206	150.8561924099271	6.866666666666666
207	150.97517271644548	6.8999999999999995
208	150.72579932573322	6.933333333333334
209	150.71314132177142	6.966666666666667
210	150.32538511796585	7.0
211	151.08925589134947	7.033333333333333
212	150.29328222396964	7.066666666666666
213	150.31622782648395	7.1
214	150.93752017441668	7.133333333333333
215	150.70588118628507	7.166666666666667
216	150.2671710016622	7.2
217	150.42836603354039	7.233333333333333
218	150.65019734511327	7.266666666666667
219	150.27778558828066	7.3
220	150.52637142291852	7.333333333333333
221	150.0560691406353	7.366666666666666
222	150.53494238338368	7.3999999999999995
223	149.88891971976554	7.433333333333334
224	149.9943943437289	7.466666666666667
225	150.00570297799987	7.5
226	149.78658758213965	7.533333333333333
227	149.99755771079808	7.566666666666666
228	150.0418947848205	7.6
229	149.94611254089898	7.633333333333333
230	149.59104053867102	7.666666666666667
231	149.5889584137009	7.7
232	149.3164980462935	7.733333333333333
233	149.19974906101027	7.766666666666667
234	149.62076165474062	7.8
235	149.6491581733809	7.833333333333333
236	149.14164807408721	7.866666666666666
237	149.3738486470109	7.8999999999999995
238	149.48599403791965	7.933333333333334
239	150.01174150277123	7.966666666666667
240	149.66005625230216	8.0
241	150.14400649377166	8.033333333333333
242	149.5114945035871	8.066666666666666
243	149.6974306952183	8.1
244	149.7867972290363	8.133333333333333
245	150.03048116040333	8.166666666666666
246	149.8320423711729	8.2
247	149.85943933583343	8.233333333333333
248	149.72025866164213	8.266666666666666
249	149.54314851730274	8.3
250	149.1317525660327	8.333333333333334
251	150.27940772984113	8.366666666666667
252	149.05611428375957	8.4
253	149.28882077447824	8.433333333333334
254	149.36841998023658	8.466666666666667
255	149.0429083707925	8.5
256	148.98068008468385	8.533333333333333
257	148.95042624531524	8.566666666666666
258	149.0448207327501	8.6
259	149.1754891545552	8.633333333333333
260	148.74402913639256	8.666666666666666
261	149.12997826932283	8.7
262	148.39372847042824	8.733333333333333
263	148.60044869993106	8.766666666666666
264	148.4837307314835	8.8
265	149.19186254699397	8.833333333333334
266	148.11458715458485	8.866666666666667
267	148.5881488695367	8.9
268	148.418655050107	8.933333333333334
269	148.77635677798588	8.966666666666667
270	148.6766144378296	9.0
271	148.78759461318506	9.033333333333333
272	148.55843837466662	9.066666666666666
273	149.0325121189067	9.1
274	148.83911162103306	9.133333333333333
275	148.3611089021828	9.166666666666666
276	147.98441624392157	9.2
277	148.3322481660048	9.233333333333333
278	148.22561384371176	9.266666666666666
279	148.37995512014317	9.3
280	147.88023388545886	9.333333333333334
281	148.25803076573595	9.366666666666667
282	147.71366596500772	9.4
283	148.3669328369163	9.433333333333334
284	148.1993575882958	9.466666666666667
285	148.10165346616085	9.5
286	147.98209655771043	9.533333333333333
287	147.96809784271917	9.566666666666666
288	147.97486161016664	9.6
289	147.88647709908358	9.633333333333333
290	147.93333115917628	9.666666666666666
291	147.83741070953778	9.7
292	148.6623555466438	9.733333333333333
293	148.14768859927935	9.766666666666666
294	148.1690848761602	9.8
295	148.41610133845327	9.833333333333334
296	147.56442987864656	9.866666666666667
297	148.01004959317393	9.9
298	148.3546646124512	9.933333333333334
299	148.73238257603907	9.966666666666667
300	148.29736023817318	10.0
301	148.196453827281	10.033333333333333
302	147.97561891776093	10.066666666666666
303	147.82665502861775	10.1
304	148.06627416011156	10.133333333333333
305	148.07316466834646	10.166666666666666
306	147.7896834315149	10.2
307	148.04156652259357	10.233333333333333
308	147.98991043118681	10.266666666666666
309	147.94097433555456	10.3
310	147.76503659648117	10.333333333333334
311	147.88696555315494	10.366666666666667
312	147.92531242540016	10.4
313	147.79095761608505	10.433333333333334
314	147.56567787357963	10.466666666666667
315	147.1043612884989	10.5
316	147.01208111778107	10.533333333333333
317	147.08339276482133	10.566666666666666
318	146.73214149750953	10.6
319	147.53728006387047	10.633333333333333
320	147.17162716206442	10.666666666666666
321	147.44231051728892	10.7
322	147.59875834242192	10.733333333333333
323	146.88037470906764	10.766666666666666
324	146.71751900227142	10.8
325	146.69591311209643	10.833333333333334
326	146.902324402357	10.866666666666667
327	146.81243121841337	10.9
328	146.513940432135	10.933333333333334
329	146.79943180644716	10.966666666666667
330	146.8805115991445	11.0
331	147.47645463127816	11.033333333333333
332	146.55319363930334	11.066666666666666
333	146.2966719551346	11.1
334	146.23322891093463	11.133333333333333
335	146.75816018935745	11.166666666666666
336	146.10104232336295	11.2
337	146.56618335796938	11.233333333333333
338	146.06285407262536	11.266666666666666
339	146.52307898060906	11.3
340	146.11627257105945	11.333333333333334
341	146.10833114685084	11.366666666666667
342	145.84221180630024	11.4
343	145.8781961003164	11.433333333333334
344	146.21208817129468	11.466666666666667
345	146.22164611256017	11.5
346	146.35990198815054	11.533333333333333
347	146.25404567458662	11.566666666666666
348	145.52103205031855	11.6
349	145.08394064746017	11.633333333333333
350	145.59720198562053	11.666666666666666
351	146.32876246231234	11.7
352	145.99629928374398	11.733333333333333
353	146.00663063924367	11.766666666666666
354	145.98614093956346	11.8
355	145.69161972402244	11.833333333333334
356	145.9693904299237	11.866666666666667
357	145.8013171589476	11.9
358	145.8721341205773	11.933333333333334
359	145.59764682628395	11.966666666666667
360	145.5316138559319	12.0
361	144.98551587403966	12.033333333333333
362	145.7832423894457	12.066666666666666
363	145.7841558826795	12.1
364	145.46092529560246	12.133333333333333
365	145.61281347904836	12.166666666666666
366	145.59691951846926	12.2
367	145.5894282390437	12.233333333333333
368	145.14702511895635	12.266666666666666
369	145.43812553856029	12.3
370	145.63533915357948	12.333333333333334
371	145.73247433874013	12.366666666666667
372	145.72451422383725	12.4
373	145.4948624997907	12.433333333333334
374	145.5060558783412	12.466666666666667
375	145.20977977372704	12.5
376	145.2531534726872	12.533333333333333
377	145.48950444880597	12.566666666666666
378	145.88512436085233	12.6
379	145.29998359968522	12.633333333333333
380	144.9116605869588	12.666666666666666
381	145.16346710217073	12.7
382	145.27119654655866	12.733333333333333
383	144.9659054298335	12.766666666666666
384	145.18024456010224	12.8
385	144.78020236410262	12.833333333333334
386	145.12954920223126	12.866666666666667
387	144.84584398994514	12.9
388	144.9162798762472	12.933333333333334
389	145.03884531551262	12.966666666666667
390	144.64679484460177	13.0
391	144.20679456822998	13.033333333333333
392	144.4095403387694	13.066666666666666
393	144.30318987136758	13.1
394	144.1139722886883	13.133333333333333
395	144.45100195750047	13.166666666666666
396	144.15857435864444	13.2
397	144.05901907428893	13.233333333333333
398	143.9176473411059	13.266666666666666
399	144.200658047388	13.299999999999999
400	144.0636013549684	13.333333333333334
401	143.987633175987	13.366666666666667
402	144.0519355023865	13.4
403	144.1940965271831	13.433333333333334
404	143.80198008725284	13.466666666666667
405	144.2846852668715	13.5
406	143.90249807990068	13.533333333333333
407	143.73442253926075	13.566666666666666
408	143.81814745625766	13.6
409	143.85364080691124	13.633333333333333
410	143.44052961115398	13.666666666666666
411	143.47830068013732	13.7
412	143.6589897891616	13.733333333333333
413	143.73521325531195	13.766666666666666
414	143.33916432231496	13.799999999999999
415	142.65755378957473	13.833333333333334
416	143.38721838530734	13.866666666666667
417	142.8564865841823	13.9
418	142.85541438075876	13.933333333333334
419	143.42243044429017	13.966666666666667
420	142.4670107860005	14.0
421	142.82872955053242	14.033333333333333
422	141.96924320804234	14.066666666666666
423	142.64144651947757	14.1
424	142.07966891688156	14.133333333333333
425	142.1819795899968	14.166666666666666
426	142.15101996968582	14.2
427	141.99383140264888	14.233333333333333
428	141.7542915559873	14.266666666666666
429	142.28894036670405	14.299999999999999
430	142.7150518231869	14.333333333333334
431	142.50623430541603	14.366666666666667
432	142.2847501320641	14.4
433	142.24521973966247	14.433333333333334
434	141.90846154011126	14.466666666666667
435	141.7734935360907	14.5
436	141.71881080820992	14.533333333333333
437	142.3395000154415	14.566666666666666
438	141.8175083112761	14.6
439	141.89346451209468	14.633333333333333
440	141.59104446334044	14.666666666666666
441	141.4548318691442	14.7
442	141.26918679459664	14.733333333333333
443	141.69318107969755	14.766666666666666
444	142.03133593655997	14.799999999999999
445	140.88404189416218	14.833333333333334
446	141.42386320509948	14.866666666666667
447	140.43025255525637	14.9
448	140.40999987743027	14.933333333333334
449	140.28821962646498	14.966666666666667
450	139.83180859177955	15.0
451	139.71230191049182	15.033333333333333
452	139.5492744217087	15.066666666666666
453	139.42805103985395	15.1
454	139.7966194903286	15.133333333333333
455	139.94576172941976	15.166666666666666
