	v(um/s)	t(s)
163	27.451023506236126	5.433333333333334
164	18.25746825341984	5.466666666666667
165	14.33150606802452	5.5
166	25.430948582304488	5.533333333333333
167	14.256262929657472	5.566666666666666
168	32.874737195962226	5.6
169	14.920391167613719	5.633333333333333
170	20.158852986848693	5.666666666666667
171	38.94813045793641	5.7
172	14.553931649183408	5.733333333333333
173	28.380745507596277	5.766666666666667
174	9.46111614961189	5.8
175	17.021405951766496	5.833333333333333
176	19.741646059903807	5.866666666666666
177	17.686162440462297	5.9
178	17.411998657554847	5.933333333333334
179	17.5228818641067	5.966666666666667
180	15.983829666562912	6.0
181	17.578746319683617	6.033333333333333
182	24.252917585061248	6.066666666666666
183	9.95900785457122	6.1
184	25.851510329528015	6.133333333333333
185	19.711546253014046	6.166666666666667
186	16.39274143913296	6.2
