	d_inter(um)	t_inter(s)
89	37.46964784259773	2.966666666666667
90	37.71487093463982	3.0
91	37.65001449974122	3.033333333333333
92	36.895316784923516	3.0666666666666664
93	37.21721983740321	3.1
94	36.406081085075904	3.1333333333333333
95	36.4838140924774	3.1666666666666665
96	36.64908265794986	3.2
97	36.80542555302817	3.2333333333333334
98	36.177389148714475	3.2666666666666666
99	36.87063526837474	3.3
100	36.88750154016391	3.3333333333333335
101	36.86180138725393	3.3666666666666667
102	36.72115122905044	3.4
103	36.22849768087219	3.433333333333333
104	35.81246613916852	3.466666666666667
105	36.53168768322445	3.5
106	36.28552198949306	3.533333333333333
107	35.6764968412507	3.5666666666666664
108	36.511508939639334	3.6
109	35.80755183261403	3.6333333333333333
110	35.78028589017835	3.6666666666666665
111	35.62762561776109	3.6999999999999997
112	35.68670167441284	3.7333333333333334
113	35.93352232296435	3.7666666666666666
114	35.65305476236175	3.8
115	35.81967389147107	3.8333333333333335
116	35.95525033933686	3.8666666666666667
117	35.36182778284147	3.9
118	35.2908052083221	3.933333333333333
119	34.921727741020675	3.966666666666667
120	34.48573251035377	4.0
121	34.6922811627278	4.033333333333333
122	34.13788565066452	4.066666666666666
123	34.08282103642872	4.1
124	34.24679624219766	4.133333333333333
125	33.484584012331204	4.166666666666667
126	33.29098921436207	4.2
127	33.94087423735339	4.233333333333333
128	33.73627479462289	4.266666666666667
129	33.60220852618432	4.3
130	33.34098170717581	4.333333333333333
131	33.5217297280108	4.366666666666666
132	33.32383187673441	4.4
133	33.31100132289648	4.433333333333334
134	33.38003053758803	4.466666666666667
135	32.98727070515409	4.5
136	33.17053551082205	4.533333333333333
137	32.82162220779018	4.566666666666666
138	31.999959963616924	4.6
139	32.68376876199638	4.633333333333333
140	31.817236834325964	4.666666666666667
141	31.871774830753903	4.7
142	32.17898751095952	4.733333333333333
143	32.094091929070984	4.766666666666667
144	31.96147031282736	4.8
145	31.906724142808912	4.833333333333333
146	31.456598939110254	4.866666666666666
147	31.361890934244094	4.9
148	31.14241814881992	4.933333333333334
149	31.459593431465105	4.966666666666667
150	31.16545238943314	5.0
151	31.65722150202514	5.033333333333333
152	31.625931147014875	5.066666666666666
153	31.028835586702467	5.1
154	31.256691734370886	5.133333333333333
155	31.171711590552224	5.166666666666667
156	30.91812600595615	5.2
157	30.448530413904518	5.233333333333333
158	30.792969447806584	5.266666666666667
159	30.705174685412018	5.3
160	30.377295204618047	5.333333333333333
161	29.60881017389022	5.366666666666666
162	30.107905229987203	5.4
163	29.535668642739665	5.433333333333334
164	29.690308447127386	5.466666666666667
165	29.830145179104576	5.5
166	29.554570093208735	5.533333333333333
167	29.238986354222614	5.566666666666666
168	28.984755920800826	5.6
169	29.58880897358462	5.633333333333333
170	28.734822882744478	5.666666666666667
171	28.80322797187339	5.7
172	28.356436109027435	5.733333333333333
173	28.428299711511333	5.766666666666667
174	27.563631450221216	5.8
175	27.55833004455755	5.833333333333333
176	27.562980731749814	5.866666666666666
177	27.07726885257933	5.9
178	27.014458963783664	5.933333333333334
179	26.6893632413994	5.966666666666667
180	27.00680346757625	6.0
181	26.56497220129988	6.033333333333333
182	26.310702955938204	6.066666666666666
183	26.41635900589942	6.1
184	26.075071451003584	6.133333333333333
185	25.368148319734434	6.166666666666667
186	25.890229336993478	6.2
187	24.103479414216885	6.233333333333333
188	23.91375068584696	6.266666666666667
189	22.869755646750544	6.3
190	23.44723842540326	6.333333333333333
191	23.13503019353976	6.366666666666666
192	21.192421628098412	6.4
193	23.178759329731086	6.433333333333334
194	22.063963815500536	6.466666666666667
195	21.229232100972855	6.5
196	21.117133793097462	6.533333333333333
197	20.919295161344333	6.566666666666666
198	21.184955968849298	6.6
199	20.092403284685272	6.633333333333333
200	20.514392188202873	6.666666666666667
201	20.235678720531283	6.7
202	21.11166877309096	6.733333333333333
203	19.979862424259572	6.766666666666667
204	20.172064011912116	6.8
205	20.281249408569984	6.833333333333333
206	20.349923670766557	6.866666666666666
207	19.522636829722533	6.8999999999999995
208	19.819720852755136	6.933333333333334
209	18.309263122255462	6.966666666666667
210	19.251893716859215	7.0
211	19.550625709590964	7.033333333333333
212	18.626543510921906	7.066666666666666
213	19.666821289908807	7.1
214	18.437468810665102	7.133333333333333
215	17.671619349060546	7.166666666666667
216	18.40264813910434	7.2
217	17.894288314200356	7.233333333333333
218	17.693229760756154	7.266666666666667
219	17.704936070707976	7.3
220	16.304575938449176	7.333333333333333
221	16.821778947658885	7.366666666666666
222	16.8243115550435	7.3999999999999995
223	15.396051878713124	7.433333333333334
224	15.959705611071422	7.466666666666667
225	15.678126505970479	7.5
226	16.798894236864697	7.533333333333333
227	14.986829257497204	7.566666666666666
228	15.765986442582303	7.6
229	13.46034324170557	7.633333333333333
230	14.307312305083729	7.666666666666667
231	14.903360031672308	7.7
232	14.072043843226298	7.733333333333333
233	13.923694089779037	7.766666666666667
234	14.505723642366744	7.8
235	13.557459851085605	7.833333333333333
236	15.125699928716507	7.866666666666666
237	13.794698916107757	7.8999999999999995
238	13.006097825213997	7.933333333333334
239	16.331615659124854	7.966666666666667
240	14.23668340759764	8.0
241	15.030054395698922	8.033333333333333
